trialsType,trialsNum,trialNum,trials1.thisRepN,trials1.thisTrialN,trials1.thisN,trials1.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,trials4.thisRepN,trials4.thisTrialN,trials4.thisN,trials4.thisIndex,instr1.started,instr1.stopped,fix.started,fix.stopped,trial1Mouse.x,trial1Mouse.y,trial1Mouse.leftButton,trial1Mouse.midButton,trial1Mouse.rightButton,trial1Mouse.time,trial1Mouse.started,trial1Mouse.stopped,step,targetangle_deg,trial1Target.started,trial1Target.stopped,trial1Home.started,trial1Home.stopped,trial1Cursor.started,trial1Cursor.stopped,trial1Num.started,trial1Num.stopped,trial2Mouse.x,trial2Mouse.y,trial2Mouse.leftButton,trial2Mouse.midButton,trial2Mouse.rightButton,trial2Mouse.time,trial2Mouse.started,trial2Mouse.stopped,trial2Target.started,trial2Target.stopped,trial2Home.started,trial2Home.stopped,trial2Cursor.started,trial2Cursor.stopped,trial2Num.started,trial2Num.stopped,trial2Text.started,trial2Text.stopped,trial3Mouse.x,trial3Mouse.y,trial3Mouse.leftButton,trial3Mouse.midButton,trial3Mouse.rightButton,trial3Mouse.time,trial3Mouse.started,trial3Mouse.stopped,trial3Target.started,trial3Target.stopped,trial3Home.started,trial3Home.stopped,trial3Cursor.started,trial3Cursor.stopped,trial3Num.started,trial3Num.stopped,trial3Text.started,trial3Text.stopped,trial4Mouse.started,trial4Mouse.stopped,trial4Target.started,trial4Target.stopped,trial4Home.started,trial4Home.stopped,trial4Cursor.started,trial4Cursor.stopped,trial4Num.started,trial4Num.stopped,trial4Buff.started,trial4Buff.stopped,participant,session,taskVer,date,expName,psychopyVersion,frameRate,
1,1,21,0,20,20,20,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0.006416399963200092, 0.01671239989809692, 0.040453199995681643, 0.05921330000273883, 0.07793059991672635]",38.97335879993625,None,"[1, 1, 1, 1, 1]",40,38.97335879993625,None,38.97335879993625,None,38.97335879993625,None,38.97335879993625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
1,1,22,0,21,21,21,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005409899866208434, 0.020253599854186177, 0.03928889986127615, 0.05974369985051453, 0.07424279977567494, 0.09296659985557199, 0.10710869985632598, 0.1252745999954641, 0.14056819980032742, 0.15987229999154806]",39.061665599932894,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,39.061665599932894,None,39.061665599932894,None,39.061665599932894,None,39.061665599932894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
1,1,23,0,22,22,22,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0.005962699884548783, 0.021101099904626608, 0.03808749979361892, 0.05891479994170368, 0.07413419988006353]",39.22935039992444,None,"[1, 1, 1, 1, 1]",40,39.22935039992444,None,39.22935039992444,None,39.22935039992444,None,39.22935039992444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
1,1,24,0,23,23,23,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0058153001591563225, 0.017114500049501657, 0.04123650002293289, 0.05766160017810762, 0.07708180020563304, 0.09150209999643266, 0.10951800015754998, 0.12442340003326535, 0.14322310010902584, 0.15808980003930628]",39.307477599941194,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,39.307477599941194,None,39.307477599941194,None,39.307477599941194,None,39.307477599941194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
1,1,25,0,24,24,24,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.005864699836820364, 0.017505900003015995, 0.03935249987989664, 0.05954799987375736]",39.47499269992113,None,"[1, 1, 1, 1]",40,39.47499269992113,None,39.47499269992113,None,39.47499269992113,None,39.47499269992113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
1,1,26,0,25,25,25,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005256299860775471, 0.01772719994187355, 0.03797319997102022, 0.054428699892014265, 0.0738096998538822, 0.0881334999576211, 0.10635189991444349, 0.12139780004508793, 0.14013929991051555, 0.15468309982679784, 0.17423109989613295]",39.54424529988319,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,39.54424529988319,None,39.54424529988319,None,39.54424529988319,None,39.54424529988319,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
1,1,27,0,26,26,26,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.005159199936315417, 0.018957699881866574, 0.036831599893048406, 0.059213100001215935, 0.07318899990059435, 0.09085239982232451, 0.10598520003259182]",39.72840979998,None,"[1, 1, 1, 1, 1, 1, 1]",40,39.72840979998,None,39.72840979998,None,39.72840979998,None,39.72840979998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
1,1,28,0,27,27,27,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.007255799835547805, 0.017746599856764078, 0.04173880000598729, 0.059232099913060665, 0.07859369996003807, 0.09422079985961318, 0.11173449992202222, 0.12680159998126328]",39.840892900014296,None,"[1, 1, 1, 1, 1, 1, 1, 1]",50,39.840892900014296,None,39.840892900014296,None,39.840892900014296,None,39.840892900014296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
1,1,29,0,28,28,28,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.005763299996033311, 0.016906199976801872, 0.040585200069472194, 0.056744900066405535, 0.07598829991184175, 0.08993829996325076, 0.10980849992483854]",39.974589499877766,None,"[1, 1, 1, 1, 1, 1, 1]",40,39.974589499877766,None,39.974589499877766,None,39.974589499877766,None,39.974589499877766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
1,1,30,0,29,29,29,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0064721000380814075, 0.02107280003838241, 0.039809799985960126, 0.0586153999902308, 0.07330629997886717, 0.09140360006131232, 0.10618090000934899, 0.12428590003401041, 0.139606999931857]",40.09629360004328,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",50,40.09629360004328,None,40.09629360004328,None,40.09629360004328,None,40.09629360004328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
1,1,31,0,30,30,30,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.005816000048071146, 0.016678000101819634, 0.039115099934861064, 0.056994899874553084, 0.07512459997087717, 0.0898450999520719, 0.11003259988501668]",40.24178529996425,None,"[1, 1, 1, 1, 1, 1, 1]",40,40.24178529996425,None,40.24178529996425,None,40.24178529996425,None,40.24178529996425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
1,1,32,0,31,31,31,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.005993400001898408, 0.019895900040864944, 0.03792249993421137, 0.05693969991989434, 0.07126230001449585, 0.08910030010156333, 0.10435070004314184, 0.12356989993713796]",40.36354549997486,None,"[1, 1, 1, 1, 1, 1, 1, 1]",50,40.36354549997486,None,40.36354549997486,None,40.36354549997486,None,40.36354549997486,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
1,1,33,0,32,32,32,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.005665000062435865, 0.020974500104784966, 0.03995619993656874, 0.05942549998871982, 0.07341310009360313, 0.09155409992672503, 0.10784630011767149]",40.49570099986158,None,"[1, 1, 1, 1, 1, 1, 1]",40,40.49570099986158,None,40.49570099986158,None,40.49570099986158,None,40.49570099986158,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
1,1,34,0,33,33,33,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005641700001433492, 0.01645500003360212, 0.03863429999910295, 0.056649900041520596, 0.07513200002722442, 0.09062830009497702, 0.10896779992617667, 0.12306699994951487, 0.14295309991575778]",40.60828719986603,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",50,40.60828719986603,None,40.60828719986603,None,40.60828719986603,None,40.60828719986603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
1,1,35,0,34,34,34,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.0057339000049978495, 0.020506700035184622, 0.039616999914869666, 0.05827829986810684, 0.0735549998935312, 0.0917402000632137, 0.10662489989772439]",40.7617313999217,None,"[1, 1, 1, 1, 1, 1, 1]",40,40.7617313999217,None,40.7617313999217,None,40.7617313999217,None,40.7617313999217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
1,1,36,0,35,35,35,,,,,,,,,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.006760700140148401, 0.017534600105136633, 0.040213200030848384, 0.0599305999930948, 0.07662070007063448, 0.09126640018075705, 0.110379199963063, 0.12510150019079447]",40.87415749998763,None,"[1, 1, 1, 1, 1, 1, 1, 1]",50,40.87415749998763,None,40.87415749998763,None,40.87415749998763,None,40.87415749998763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,1,,,,,0,0,0,0,,,,,,,,,41.00182590004988,None,41.116680999984965,None,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0066148999612778425, 0.020323899807408452, 0.03519409988075495, 0.050157499965280294, 0.06794009986333549, 0.08278149995021522, 0.10286139999516308, 0.11698789987713099, 0.1350125998724252, 0.14990199985913932, 0.16863399976864457, 0.18342419993132353, 0.20221429993398488, 0.217083599884063, 0.23647979996167123, 0.25037329993210733, 0.26835599984042346, 0.28307779994793236, 0.3013602998107672, 0.3161183998454362, 0.3355526998639107, 0.3497915999032557, 0.3684471999295056, 0.38383019994944334, 0.4017870998941362, 0.4174712998792529, 0.4365256999153644, 0.45108629995957017, 0.46908469987101853, 0.4833827998954803, 0.5018017999827862, 0.5173258997965604, 0.5346894999966025, 0.5497863998170942, 0.5683707999996841, 0.5829901997931302, 0.601423199987039, 0.6163622997701168, 0.6364425998181105, 0.6503151999786496, 0.6684198000002652, 0.6843827997799963]",42.150812099920586,None,42.150812099920586,None,42.150812099920586,None,42.150812099920586,None,42.150812099920586,None,42.150812099920586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,2,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004515600157901645, 0.016311899991706014, 0.03469480015337467, 0.0513393001165241, 0.06820440012961626, 0.08238609996624291, 0.10056270007044077, 0.11516480008140206, 0.13444719999097288, 0.1489137001335621, 0.16799510014243424, 0.18243609997443855, 0.19897260004654527, 0.2147334001492709, 0.23400399996899068, 0.24853990017436445, 0.2676057000644505, 0.2842908001039177]",42.84852680005133,None,42.84852680005133,None,42.84852680005133,None,42.84852680005133,None,42.84852680005133,None,42.84852680005133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,3,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1]",40,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0.005038700066506863, 0.016683599911630154, 0.03955579991452396, 0.054039299953728914, 0.07161840004846454]",43.14453960000537,None,43.14453960000537,None,43.14453960000537,None,43.14453960000537,None,43.14453960000537,None,43.14453960000537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.005506499903276563, 0.021602399880066514, 0.03960949997417629, 0.05943999998271465, 0.07380689983256161, 0.0936530998442322, 0.10725899995304644, 0.1254380999598652, 0.14113379991613328, 0.16009079990908504, 0.1745919999666512, 0.1935033998452127, 0.20823640003800392, 0.22643469995819032]",43.2293287999928,None,43.2293287999928,None,43.2293287999928,None,43.2293287999928,None,43.2293287999928,None,43.2293287999928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
2,2,5,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,,,,,,,,,"[0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666, 0.12760416666666666]","[0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336, 0.040364583333333336]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.004722299985587597, 0.024670399958267808, 0.039056000066921115, 0.057873700046911836, 0.07172150001861155, 0.09117869986221194, 0.10496270004659891, 0.12469500000588596, 0.13839089986868203, 0.15657570003531873, 0.17090429994277656, 0.19031629990786314, 0.205005900003016, 0.22392939985729754, 0.23845710000023246, 0.2550150000024587, 0.2704727998934686, 0.28917949995957315]",43.46799789997749,None,43.46799789997749,None,43.46799789997749,None,43.46799789997749,None,43.46799789997749,None,43.46799789997749,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,1,2020_Jun_26_1759,pAdaptTest6,2020.1.3,60.045995275039026,
